county_fips,year,d_votes,r_votes
30085,2012,56.8082788671024,41.230936819172115
30085,2016,42.716319824753555,49.205914567360345
30085,2020,47.547921334329104,49.68882250435648
30087,2000,40.72451066316097,53.34501898919078
30087,2004,42.398884239888424,55.28591352859136
30087,2008,50.36745406824147,46.40419947506562
30087,2012,40.36332671019018,56.88333806414987
30087,2016,28.58384013900956,65.24761077324067
30087,2020,31.778425655976676,65.88921282798835
30089,2000,24.676975217115018,66.59606015674645
30089,2004,29.148069085969336,67.16475839316904
30089,2008,33.571915473755965,60.71915473755964
30089,2012,29.147602101338755,67.44619556007456
30089,2016,20.460272131698304,71.99731227952293
30089,2020,23.878247179218054,74.25872474416164
30091,2000,35.725190839694655,59.84732824427481
30091,2004,41.51128557409225,56.869479882237485
30091,2008,47.5074775672981,49.2023928215354
30091,2012,34.49170124481328,62.60373443983403
30091,2016,25.99455040871935,67.62942779291554
30091,2020,28.27586206896552,69.11330049261085
30093,2000,53.68496677243609,37.71178830150272
30093,2004,57.86495896543149,39.67296692365083
30093,2008,68.80782603571218,28.392951853379696
30093,2012,64.79470040582478,32.406302220100265
30093,2016,52.38876732312181,38.7551665451009
30093,2020,55.69728802658377,41.510344088326725
30095,2000,23.608984175599794,70.57172026544156
30095,2004,24.329456444338952,73.34441015903157
30095,2008,32.39768587958003,64.08827940861367
30095,2012,26.54189706507869,70.96980008507018
30095,2016,18.633285450441207,75.1282577467679
30095,2020,20.195667365478688,77.95248078266947
30097,2000,16.522210184182015,78.54821235102925
30097,2004,22.440746343923347,76.09682299546142
30097,2008,23.531970421922573,64.98477598956069
30097,2012,22.437411431270665,75.29522909777988
30097,2016,19.079259610821072,75.7000474608448
30097,2020,22.444807849550287,75.22485690923958
30099,2000,25.55823777911889,69.2214846107423
30099,2004,31.169991068770468,66.44834772253647
30099,2008,39.54767726161369,57.27383863080685
30099,2012,32.97775068576653,64.40109722645535
30099,2016,25.345043914680048,68.06775407779172
30099,2020,27.37156836096765,70.88882848600163
30101,2000,26.492851135407907,68.92346509671994
30101,2004,29.857204673301602,68.49848550411077
30101,2008,34.74776049033475,62.0933521923621
30101,2012,27.68791627021884,68.50618458610846
30101,2016,19.734904270986746,73.49042709867453
30101,2020,22.0386974988202,75.31854648419065
30103,2000,22.129436325678498,71.81628392484343
30103,2004,25.103734439834025,72.19917012448133
30103,2008,32.098765432098766,64.60905349794238
30103,2012,25.054945054945055,70.1098901098901
30103,2016,13.31828442437923,79.23250564334086
30103,2020,16.956521739130434,81.08695652173913
30105,2000,32.122129699722436,63.083522583901086
30105,2004,35.61473369835739,61.62269785963166
30105,2008,37.16674197921373,47.92137370085856
30105,2012,35.89012697590049,60.559730500129575
30105,2016,22.752953261427837,69.28608115048793
30105,2020,24.172729406242667,73.57427833841821
30107,2000,24.324324324324326,70.87087087087087
30107,2004,25.536261491317667,72.11440245148111
30107,2008,29.399796541200406,66.83621566632758
30107,2012,27.419354838709676,69.85887096774194
30107,2016,18.921775898520085,74.20718816067652
30107,2020,21.06741573033708,77.05992509363297
